parent_directory,is_file,name,size_in_bytes
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Collections.dll,44104
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Collections.Immutable.dll,32840
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Collections.NonGeneric.dll,33352
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Collections.Specialized.dll,31816
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.ComponentModel.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.ComponentModel.EventBasedAsync.dll,18504
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.ComponentModel.Primitives.dll,24136
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.ComponentModel.TypeConverter.dll,152136
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Console.dll,40520
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Data.Common.dll,624712
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Diagnostics.DiagnosticSource.dll,69704
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Diagnostics.Process.dll,83528
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Diagnostics.StackTrace.dll,17480
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Diagnostics.TraceSource.dll,29256
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Drawing.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Drawing.Primitives.dll,46664
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.Compression.Brotli.dll,32840
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.Compression.dll,96840
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.Compression.Native.dll,822936
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.Compression.ZipFile.dll,20040
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.FileSystem.DriveInfo.dll,23624
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.IO.MemoryMappedFiles.dll,31304
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Linq.dll,87624
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Linq.Expressions.dll,511048
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Management.dll,294984
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Memory.dll,39496
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Http.dll,563272
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.NameResolution.dll,40008
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.NetworkInformation.dll,44104
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Primitives.dll,76872
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Quic.dll,102984
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Requests.dll,110664
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Security.dll,189000
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.ServicePoint.dll,16968
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.Sockets.dll,118856
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.WebClient.dll,32840
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Net.WebHeaderCollection.dll,20552
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.ObjectModel.dll,35912
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Private.CoreLib.dll,2558536
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Private.Uri.dll,85064
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Private.Xml.dll,1548872
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Private.Xml.Linq.dll,59464
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Reflection.Metadata.dll,115784
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Resources.ResourceManager.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.CompilerServices.Unsafe.dll,13384
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.dll,21336
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.Extensions.dll,14408
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.InteropServices.dll,16968
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.InteropServices.RuntimeInformation.dll,16968
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.Numerics.dll,56392
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.Serialization.Formatters.dll,26696
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Runtime.Serialization.Primitives.dll,14920
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Claims.dll,21576
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.Algorithms.dll,60488
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.Cng.dll,51272
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.Csp.dll,36424
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.Encoding.dll,35400
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.Primitives.dll,44104
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Cryptography.X509Certificates.dll,113224
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Security.Principal.Windows.dll,50760
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Text.Encoding.Extensions.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Text.Encodings.Web.dll,42056
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Text.Json.dll,340040
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Text.RegularExpressions.dll,173128
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Threading.Channels.dll,40008
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Threading.dll,20552
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Threading.Tasks.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Threading.Thread.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Threading.ThreadPool.dll,13896
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,System.Web.HttpUtility.dll,17992
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,True,ucrtbase.dll,1122768
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet,False,win-x64,27193565
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,Core.deps.json,42539
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,Core.dll,403800
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,Core.pdb,159796
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,Core.Sdk.dll,14168
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,Core.Sdk.pdb,10096
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk.bundle,4130000
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk.dll,3891512
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk.dll.lib,2352
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk.dylib,4130000
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk.so,7122200
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk_x86.dll,3154744
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,discord_game_sdk_x86.dll.lib,2358
D:/Games/PlariumPlay\8.1.0-0.0.1\dotnet\win-x64,True,libdiscord_game_sdk.dylib,4130000
D:/Games/PlariumPlay\8.1.0-0.0.1\GPUCache,True,data_0,45056
D:/Games/PlariumPlay\8.1.0-0.0.1\GPUCache,True,data_1,270336
D:/Games/PlariumPlay\8.1.0-0.0.1\GPUCache,True,data_2,8192
D:/Games/PlariumPlay\8.1.0-0.0.1\GPUCache,True,data_3,4202496
D:/Games/PlariumPlay\8.1.0-0.0.1\GPUCache,True,index,262512
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,am.pak,444079
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ar.pak,469827
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,bg.pak,505282
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,bn.pak,658618
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ca.pak,312334
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,cs.pak,319299
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,da.pak,287900
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,de.pak,310366
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,el.pak,553567
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,en-GB.pak,253532
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,en-US.pak,256379
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,es-419.pak,306363
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,es.pak,309268
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,et.pak,276989
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,fa.pak,446714
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,fi.pak,285082
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,fil.pak,318109
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,fr.pak,337294
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,gu.pak,629681
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,he.pak,390944
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,hi.pak,653751
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,hr.pak,306387
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,hu.pak,329271
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,id.pak,274507
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,it.pak,301427
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ja.pak,373948
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,kn.pak,733455
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ko.pak,313442
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,lt.pak,330592
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,lv.pak,328259
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ml.pak,769891
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,mr.pak,615779
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ms.pak,286331
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,nb.pak,280459
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,nl.pak,291757
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,pl.pak,319603
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,pt-BR.pak,302221
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,pt-PT.pak,306572
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ro.pak,314280
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ru.pak,505287
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,sk.pak,324652
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,sl.pak,310929
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,sr.pak,477453
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,sv.pak,282058
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,sw.pak,289557
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,ta.pak,742549
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,te.pak,693974
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,th.pak,587943
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,tr.pak,300231
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,uk.pak,503364
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,vi.pak,351449
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,zh-CN.pak,260769
D:/Games/PlariumPlay\8.1.0-0.0.1\locales,True,zh-TW.pak,259707
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,Newtonsoft.Json.dll,675752
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,Newtonsoft.Json.xml,701978
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,PlariumPlayClientService.exe,102232
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,PlariumPlayClientService.exe.config,186
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,PlariumPlayClientService.pdb,175616
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,Topshelf.dll,197704
D:/Games/PlariumPlay\8.1.0-0.0.1\PlariumPlayClientService,True,Topshelf.xml,80091
D:/Games/PlariumPlay\8.1.0-0.0.1\swiftshader,True,libEGL.dll,431688
D:/Games/PlariumPlay\8.1.0-0.0.1\swiftshader,True,libGLESv2.dll,2779720
D:/Games/PlariumPlay\Cache,True,000003.log,0
D:/Games/PlariumPlay\Cache,True,Cookies,20480
D:/Games/PlariumPlay\Cache,True,Cookies-journal,0
D:/Games/PlariumPlay\Cache,True,CURRENT,16
D:/Games/PlariumPlay\Cache,True,LocalPrefs.json,479
D:/Games/PlariumPlay\Cache,True,LOCK,0
D:/Games/PlariumPlay\Cache,True,LOG,220
D:/Games/PlariumPlay\Cache,True,LOG.old,220
D:/Games/PlariumPlay\Cache,True,MANIFEST-000001,41
D:/Games/PlariumPlay\Cache,True,Network Persistent State,3270
D:/Games/PlariumPlay\Cache,True,QuotaManager,53248
D:/Games/PlariumPlay\Cache,True,QuotaManager-journal,0
D:/Games/PlariumPlay\Cache,True,Reporting and NEL,36864
D:/Games/PlariumPlay\Cache,True,Reporting and NEL-journal,0
D:/Games/PlariumPlay\Cache,True,TransportSecurity,1205
D:/Games/PlariumPlay\Cache,True,Visited Links,131072
D:/Games/PlariumPlay\Cache,False,blob_storage,0
D:/Games/PlariumPlay\Cache,False,Cache,84251243
D:/Games/PlariumPlay\Cache,False,Code Cache,13276161
D:/Games/PlariumPlay\Cache,False,databases,28672
D:/Games/PlariumPlay\Cache,False,IndexedDB,29646468
D:/Games/PlariumPlay\Cache,False,Local Storage,29475
D:/Games/PlariumPlay\Cache,False,Service Worker,19855256
D:/Games/PlariumPlay\Cache,False,Session Storage,3606
D:/Games/PlariumPlay\Cache,False,shared_proto_db,203
D:/Games/PlariumPlay\Cache,False,VideoDecodeStats,216
D:/Games/PlariumPlay\Cache\blob_storage,False,1b48478c-8d8e-4fa9-bba1-7fec067cb8eb,0
D:/Games/PlariumPlay\Cache\Cache,True,data_0,45056
D:/Games/PlariumPlay\Cache\Cache,True,data_1,270336
D:/Games/PlariumPlay\Cache\Cache,True,data_2,1056768
D:/Games/PlariumPlay\Cache\Cache,True,data_3,4202496
D:/Games/PlariumPlay\Cache\Cache,True,f_000002,26358
D:/Games/PlariumPlay\Cache\Cache,True,f_000003,5416943
D:/Games/PlariumPlay\Cache\Cache,True,f_000009,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_00000c,71412
D:/Games/PlariumPlay\Cache\Cache,True,f_00000d,230110
D:/Games/PlariumPlay\Cache\Cache,True,f_00000e,116384
D:/Games/PlariumPlay\Cache\Cache,True,f_00000f,83319
D:/Games/PlariumPlay\Cache\Cache,True,f_000010,181314
D:/Games/PlariumPlay\Cache\Cache,True,f_000011,78483
D:/Games/PlariumPlay\Cache\Cache,True,f_000012,73285
D:/Games/PlariumPlay\Cache\Cache,True,f_000013,123328
D:/Games/PlariumPlay\Cache\Cache,True,f_000014,138199
D:/Games/PlariumPlay\Cache\Cache,True,f_000015,40086
D:/Games/PlariumPlay\Cache\Cache,True,f_000016,37198
D:/Games/PlariumPlay\Cache\Cache,True,f_000017,24668
D:/Games/PlariumPlay\Cache\Cache,True,f_000018,17352
D:/Games/PlariumPlay\Cache\Cache,True,f_000019,18998
D:/Games/PlariumPlay\Cache\Cache,True,f_00001a,22084
D:/Games/PlariumPlay\Cache\Cache,True,f_00001b,42755
D:/Games/PlariumPlay\Cache\Cache,True,f_00001c,22849
D:/Games/PlariumPlay\Cache\Cache,True,f_00001d,58986
D:/Games/PlariumPlay\Cache\Cache,True,f_00001e,69615
D:/Games/PlariumPlay\Cache\Cache,True,f_00001f,68949
D:/Games/PlariumPlay\Cache\Cache,True,f_000020,181875
D:/Games/PlariumPlay\Cache\Cache,True,f_000021,57796
D:/Games/PlariumPlay\Cache\Cache,True,f_000022,50404
D:/Games/PlariumPlay\Cache\Cache,True,f_000023,93662
D:/Games/PlariumPlay\Cache\Cache,True,f_000024,46502
D:/Games/PlariumPlay\Cache\Cache,True,f_000025,41917
D:/Games/PlariumPlay\Cache\Cache,True,f_000026,37963
D:/Games/PlariumPlay\Cache\Cache,True,f_000027,104366
D:/Games/PlariumPlay\Cache\Cache,True,f_000028,168297
D:/Games/PlariumPlay\Cache\Cache,True,f_000029,131050
D:/Games/PlariumPlay\Cache\Cache,True,f_00002a,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_00002b,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_00002c,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_00002d,204307
D:/Games/PlariumPlay\Cache\Cache,True,f_00002e,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_00002f,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000030,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000031,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000032,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000033,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000034,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000035,868551
D:/Games/PlariumPlay\Cache\Cache,True,f_000036,38273
D:/Games/PlariumPlay\Cache\Cache,True,f_000037,17964
D:/Games/PlariumPlay\Cache\Cache,True,f_000038,1289448
D:/Games/PlariumPlay\Cache\Cache,True,f_000039,171608
D:/Games/PlariumPlay\Cache\Cache,True,f_00003a,51017
D:/Games/PlariumPlay\Cache\Cache,True,f_00003b,21568
D:/Games/PlariumPlay\Cache\Cache,True,f_00003d,108351
D:/Games/PlariumPlay\Cache\Cache,True,f_00003e,68713
D:/Games/PlariumPlay\Cache\Cache,True,f_00003f,141638
D:/Games/PlariumPlay\Cache\Cache,True,f_000040,89985
D:/Games/PlariumPlay\Cache\Cache,True,f_000041,138023
D:/Games/PlariumPlay\Cache\Cache,True,f_000042,100334
D:/Games/PlariumPlay\Cache\Cache,True,f_000043,87918
D:/Games/PlariumPlay\Cache\Cache,True,f_000044,83405
D:/Games/PlariumPlay\Cache\Cache,True,f_000045,49814
D:/Games/PlariumPlay\Cache\Cache,True,f_000046,103954
D:/Games/PlariumPlay\Cache\Cache,True,f_00004d,35468
D:/Games/PlariumPlay\Cache\Cache,True,f_000052,73310
D:/Games/PlariumPlay\Cache\Cache,True,f_000053,68783
D:/Games/PlariumPlay\Cache\Cache,True,f_000054,23165
D:/Games/PlariumPlay\Cache\Cache,True,f_00005b,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_00005e,72063
D:/Games/PlariumPlay\Cache\Cache,True,f_00005f,425076
D:/Games/PlariumPlay\Cache\Cache,True,f_000065,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_000069,19283
D:/Games/PlariumPlay\Cache\Cache,True,f_00006a,42052
D:/Games/PlariumPlay\Cache\Cache,True,f_00006b,25691
D:/Games/PlariumPlay\Cache\Cache,True,f_000071,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_000074,26012
D:/Games/PlariumPlay\Cache\Cache,True,f_000075,72858
D:/Games/PlariumPlay\Cache\Cache,True,f_00007b,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_00007e,87893
D:/Games/PlariumPlay\Cache\Cache,True,f_00007f,77111
D:/Games/PlariumPlay\Cache\Cache,True,f_000080,1034897
D:/Games/PlariumPlay\Cache\Cache,True,f_000085,20039
D:/Games/PlariumPlay\Cache\Cache,True,f_000087,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_00008b,18401
D:/Games/PlariumPlay\Cache\Cache,True,f_00008c,406106
D:/Games/PlariumPlay\Cache\Cache,True,f_00008d,305429
D:/Games/PlariumPlay\Cache\Cache,True,f_000093,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_000096,225978
D:/Games/PlariumPlay\Cache\Cache,True,f_000097,128439
D:/Games/PlariumPlay\Cache\Cache,True,f_000098,26359
D:/Games/PlariumPlay\Cache\Cache,True,f_000099,5416959
D:/Games/PlariumPlay\Cache\Cache,True,f_00009d,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_0000a2,853273
D:/Games/PlariumPlay\Cache\Cache,True,f_0000a6,233207
D:/Games/PlariumPlay\Cache\Cache,True,f_0000ab,128533
D:/Games/PlariumPlay\Cache\Cache,True,f_0000ac,5391492
D:/Games/PlariumPlay\Cache\Cache,True,f_0000af,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_0000b3,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000c6,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000ce,38955
D:/Games/PlariumPlay\Cache\Cache,True,f_0000cf,88358
D:/Games/PlariumPlay\Cache\Cache,True,f_0000d0,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_0000d6,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000da,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_0000df,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000e2,9834577
D:/Games/PlariumPlay\Cache\Cache,True,f_0000e4,86897
D:/Games/PlariumPlay\Cache\Cache,True,f_0000e5,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_0000ea,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000f3,86897
D:/Games/PlariumPlay\Cache\Cache,True,f_0000f4,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_0000f9,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_0000fe,88359
D:/Games/PlariumPlay\Cache\Cache,True,f_0000ff,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000104,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000109,88358
D:/Games/PlariumPlay\Cache\Cache,True,f_00010a,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00010f,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000114,88358
D:/Games/PlariumPlay\Cache\Cache,True,f_000115,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00011a,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000122,86898
D:/Games/PlariumPlay\Cache\Cache,True,f_000123,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000128,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_00012d,88455
D:/Games/PlariumPlay\Cache\Cache,True,f_00012e,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000133,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000137,88459
D:/Games/PlariumPlay\Cache\Cache,True,f_000138,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00013d,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000140,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000141,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000142,1048576
D:/Games/PlariumPlay\Cache\Cache,True,f_000143,1015808
D:/Games/PlariumPlay\Cache\Cache,True,f_000144,88439
D:/Games/PlariumPlay\Cache\Cache,True,f_000146,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00014b,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_00014e,785631
D:/Games/PlariumPlay\Cache\Cache,True,f_00014f,289976
D:/Games/PlariumPlay\Cache\Cache,True,f_000151,86981
D:/Games/PlariumPlay\Cache\Cache,True,f_000152,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000153,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000155,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000158,88442
D:/Games/PlariumPlay\Cache\Cache,True,f_000159,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00015e,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000162,88442
D:/Games/PlariumPlay\Cache\Cache,True,f_000163,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000168,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_00016b,481868
D:/Games/PlariumPlay\Cache\Cache,True,f_00016c,65536
D:/Games/PlariumPlay\Cache\Cache,True,f_00016e,88447
D:/Games/PlariumPlay\Cache\Cache,True,f_00016f,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000171,88477
D:/Games/PlariumPlay\Cache\Cache,True,f_000172,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_000177,66813
D:/Games/PlariumPlay\Cache\Cache,True,f_000178,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_00017c,853290
D:/Games/PlariumPlay\Cache\Cache,True,f_00017e,45207
D:/Games/PlariumPlay\Cache\Cache,True,f_000180,76397
D:/Games/PlariumPlay\Cache\Cache,True,f_000181,233202
D:/Games/PlariumPlay\Cache\Cache,True,f_000182,48432
D:/Games/PlariumPlay\Cache\Cache,True,f_000183,58039
D:/Games/PlariumPlay\Cache\Cache,True,f_000184,326311
D:/Games/PlariumPlay\Cache\Cache,True,f_000185,51362
D:/Games/PlariumPlay\Cache\Cache,True,f_000187,136917
D:/Games/PlariumPlay\Cache\Cache,True,f_000188,853290
D:/Games/PlariumPlay\Cache\Cache,True,index,524656
D:/Games/PlariumPlay\Cache\Code Cache,False,js,13276089
D:/Games/PlariumPlay\Cache\Code Cache,False,wasm,72
D:/Games/PlariumPlay\Cache\Code Cache\js,True,01f8c1688602d7d5_0,237
D:/Games/PlariumPlay\Cache\Code Cache\js,True,03865a43ad927984_0,244
D:/Games/PlariumPlay\Cache\Code Cache\js,True,050ad13fa940285a_0,294
D:/Games/PlariumPlay\Cache\Code Cache\js,True,057f2170c6bea4be_0,294
D:/Games/PlariumPlay\Cache\Code Cache\js,True,05db646d2f35902e_0,237
D:/Games/PlariumPlay\Cache\Code Cache\js,True,0633b492170745f5_0,243
D:/Games/PlariumPlay\Cache\Code Cache\js,True,0c91d2e2a893162f_0,237
